prd_type,xmin,ymin,xmax,ymax,filename,tmp_img_file_path,halal
crackers_200g-299g,96,98,767,915,crackers_200g-299g_29.png,crackers_200g-299g/crackers_200g-299g_29.png,Y
crackers_200g-299g,76,123,806,1094,crackers_200g-299g_a1.png,crackers_200g-299g/crackers_200g-299g_a1.png,N
crackers_200g-299g,37,94,684,357,crackers_200g-299g_a10.png,crackers_200g-299g/crackers_200g-299g_a10.png,Y
crackers_200g-299g,119,88,584,815,crackers_200g-299g_a11.png,crackers_200g-299g/crackers_200g-299g_a11.png,Y
crackers_200g-299g,131,83,601,838,crackers_200g-299g_a12.png,crackers_200g-299g/crackers_200g-299g_a12.png,Y
crackers_200g-299g,123,99,577,815,crackers_200g-299g_a13.png,crackers_200g-299g/crackers_200g-299g_a13.png,Y
crackers_200g-299g,103,82,591,843,crackers_200g-299g_a14.png,crackers_200g-299g/crackers_200g-299g_a14.png,Y
crackers_200g-299g,120,100,593,862,crackers_200g-299g_a15.png,crackers_200g-299g/crackers_200g-299g_a15.png,Y
crackers_200g-299g,127,80,681,343,crackers_200g-299g_a16.png,crackers_200g-299g/crackers_200g-299g_a16.png,N
crackers_200g-299g,75,90,600,336,crackers_200g-299g_a17.png,crackers_200g-299g/crackers_200g-299g_a17.png,N
crackers_200g-299g,114,93,639,326,crackers_200g-299g_a18.png,crackers_200g-299g/crackers_200g-299g_a18.png,N
crackers_200g-299g,104,96,640,369,crackers_200g-299g_a19.png,crackers_200g-299g/crackers_200g-299g_a19.png,N
crackers_200g-299g,90,101,821,1075,crackers_200g-299g_a2.png,crackers_200g-299g/crackers_200g-299g_a2.png,N
crackers_200g-299g,122,81,657,347,crackers_200g-299g_a20.png,crackers_200g-299g/crackers_200g-299g_a20.png,N
crackers_200g-299g,115,96,653,356,crackers_200g-299g_a21.png,crackers_200g-299g/crackers_200g-299g_a21.png,N
crackers_200g-299g,132,136,613,889,crackers_200g-299g_a22.png,crackers_200g-299g/crackers_200g-299g_a22.png,Y
crackers_200g-299g,110,50,617,871,crackers_200g-299g_a23.png,crackers_200g-299g/crackers_200g-299g_a23.png,Y
crackers_200g-299g,125,78,586,854,crackers_200g-299g_a24.png,crackers_200g-299g/crackers_200g-299g_a24.png,Y
crackers_200g-299g,128,97,607,862,crackers_200g-299g_a25.png,crackers_200g-299g/crackers_200g-299g_a25.png,Y
crackers_200g-299g,55,102,619,899,crackers_200g-299g_a26.png,crackers_200g-299g/crackers_200g-299g_a26.png,N
crackers_200g-299g,82,91,660,873,crackers_200g-299g_a27.png,crackers_200g-299g/crackers_200g-299g_a27.png,N
crackers_200g-299g,58,100,612,881,crackers_200g-299g_a28.png,crackers_200g-299g/crackers_200g-299g_a28.png,N
crackers_200g-299g,77,69,652,843,crackers_200g-299g_a29.png,crackers_200g-299g/crackers_200g-299g_a29.png,N
crackers_200g-299g,76,101,658,875,crackers_200g-299g_a3.png,crackers_200g-299g/crackers_200g-299g_a3.png,N
crackers_200g-299g,77,80,616,838,crackers_200g-299g_a30.png,crackers_200g-299g/crackers_200g-299g_a30.png,N
crackers_200g-299g,77,97,651,899,crackers_200g-299g_a31.png,crackers_200g-299g/crackers_200g-299g_a31.png,N
crackers_200g-299g,68,113,635,888,crackers_200g-299g_a4.png,crackers_200g-299g/crackers_200g-299g_a4.png,N
crackers_200g-299g,73,84,636,846,crackers_200g-299g_a5.png,crackers_200g-299g/crackers_200g-299g_a5.png,N
crackers_200g-299g,45,117,691,378,crackers_200g-299g_a6.png,crackers_200g-299g/crackers_200g-299g_a6.png,Y
crackers_200g-299g,36,101,688,376,crackers_200g-299g_a7.png,crackers_200g-299g/crackers_200g-299g_a7.png,Y
crackers_200g-299g,37,123,681,387,crackers_200g-299g_a8.png,crackers_200g-299g/crackers_200g-299g_a8.png,Y
crackers_200g-299g,43,93,689,362,crackers_200g-299g_a9.png,crackers_200g-299g/crackers_200g-299g_a9.png,Y
crackers_200g-299g,99,97,708,1061,crackers_200g-299g_b1.png,crackers_200g-299g/crackers_200g-299g_b1.png,Y
crackers_200g-299g,34,270,849,674,crackers_200g-299g_b2.png,crackers_200g-299g/crackers_200g-299g_b2.png,N
crackers_200g-299g,118,113,716,1051,crackers_200g-299g_b3.png,crackers_200g-299g/crackers_200g-299g_b3.png,Y
crackers_200g-299g,65,262,861,635,crackers_200g-299g_b4.png,crackers_200g-299g/crackers_200g-299g_b4.png,N
crackers_200g-299g,138,119,736,1092,crackers_200g-299g_b5.png,crackers_200g-299g/crackers_200g-299g_b5.png,Y
crackers_200g-299g,30,446,880,778,crackers_200g-299g_b6.png,crackers_200g-299g/crackers_200g-299g_b6.png,N
crackers_200g-299g,221,23,473,420,crackers_200g-299g_c1.png,crackers_200g-299g/crackers_200g-299g_c1.png,Y
crackers_200g-299g,179,18,430,424,crackers_200g-299g_c2.png,crackers_200g-299g/crackers_200g-299g_c2.png,Y
crackers_200g-299g,199,13,431,416,crackers_200g-299g_c3.png,crackers_200g-299g/crackers_200g-299g_c3.png,Y
crackers_200g-299g,84,43,298,388,crackers_200g-299g_d1.png,crackers_200g-299g/crackers_200g-299g_d1.png,Y
crackers_200g-299g,73,46,573,355,crackers_200g-299g_d10.png,crackers_200g-299g/crackers_200g-299g_d10.png,Y
crackers_200g-299g,57,20,365,389,crackers_200g-299g_d11.png,crackers_200g-299g/crackers_200g-299g_d11.png,Y
crackers_200g-299g,89,25,403,396,crackers_200g-299g_d12.png,crackers_200g-299g/crackers_200g-299g_d12.png,Y
crackers_200g-299g,62,24,362,384,crackers_200g-299g_d13.png,crackers_200g-299g/crackers_200g-299g_d13.png,Y
crackers_200g-299g,65,30,372,387,crackers_200g-299g_d14.png,crackers_200g-299g/crackers_200g-299g_d14.png,Y
crackers_200g-299g,71,24,375,387,crackers_200g-299g_d15.png,crackers_200g-299g/crackers_200g-299g_d15.png,Y
crackers_200g-299g,78,70,278,383,crackers_200g-299g_d16.png,crackers_200g-299g/crackers_200g-299g_d16.png,Y
crackers_200g-299g,60,57,265,383,crackers_200g-299g_d17.png,crackers_200g-299g/crackers_200g-299g_d17.png,Y
crackers_200g-299g,75,63,272,376,crackers_200g-299g_d18.png,crackers_200g-299g/crackers_200g-299g_d18.png,Y
crackers_200g-299g,72,56,266,371,crackers_200g-299g_d19.png,crackers_200g-299g/crackers_200g-299g_d19.png,Y
crackers_200g-299g,73,58,295,385,crackers_200g-299g_d2.png,crackers_200g-299g/crackers_200g-299g_d2.png,Y
crackers_200g-299g,85,44,282,361,crackers_200g-299g_d20.png,crackers_200g-299g/crackers_200g-299g_d20.png,Y
crackers_200g-299g,46,64,255,390,crackers_200g-299g_d21.png,crackers_200g-299g/crackers_200g-299g_d21.png,Y
crackers_200g-299g,61,57,274,383,crackers_200g-299g_d22.png,crackers_200g-299g/crackers_200g-299g_d22.png,Y
crackers_200g-299g,106,61,329,395,crackers_200g-299g_d23.png,crackers_200g-299g/crackers_200g-299g_d23.png,Y
crackers_200g-299g,62,60,280,386,crackers_200g-299g_d24.png,crackers_200g-299g/crackers_200g-299g_d24.png,Y
crackers_200g-299g,94,62,306,381,crackers_200g-299g_d25.png,crackers_200g-299g/crackers_200g-299g_d25.png,Y
crackers_200g-299g,55,48,588,300,crackers_200g-299g_d26.png,crackers_200g-299g/crackers_200g-299g_d26.png,N
crackers_200g-299g,57,46,604,313,crackers_200g-299g_d27.png,crackers_200g-299g/crackers_200g-299g_d27.png,N
crackers_200g-299g,72,44,619,289,crackers_200g-299g_d28.png,crackers_200g-299g/crackers_200g-299g_d28.png,N
crackers_200g-299g,66,55,601,312,crackers_200g-299g_d29.png,crackers_200g-299g/crackers_200g-299g_d29.png,N
crackers_200g-299g,93,62,300,385,crackers_200g-299g_d3.png,crackers_200g-299g/crackers_200g-299g_d3.png,Y
crackers_200g-299g,51,38,597,284,crackers_200g-299g_d30.png,crackers_200g-299g/crackers_200g-299g_d30.png,N
crackers_200g-299g,80,84,648,344,crackers_200g-299g_d31.png,crackers_200g-299g/crackers_200g-299g_d31.png,N
crackers_200g-299g,76,87,643,358,crackers_200g-299g_d32.png,crackers_200g-299g/crackers_200g-299g_d32.png,N
crackers_200g-299g,93,87,659,348,crackers_200g-299g_d33.png,crackers_200g-299g/crackers_200g-299g_d33.png,N
crackers_200g-299g,77,88,639,338,crackers_200g-299g_d34.png,crackers_200g-299g/crackers_200g-299g_d34.png,N
crackers_200g-299g,86,104,653,346,crackers_200g-299g_d35.png,crackers_200g-299g/crackers_200g-299g_d35.png,N
crackers_200g-299g,38,27,330,403,crackers_200g-299g_d36.png,crackers_200g-299g/crackers_200g-299g_d36.png,N
crackers_200g-299g,43,31,340,409,crackers_200g-299g_d37.png,crackers_200g-299g/crackers_200g-299g_d37.png,N
crackers_200g-299g,67,38,347,414,crackers_200g-299g_d38.png,crackers_200g-299g/crackers_200g-299g_d38.png,N
crackers_200g-299g,65,24,351,397,crackers_200g-299g_d39.png,crackers_200g-299g/crackers_200g-299g_d39.png,N
crackers_200g-299g,81,67,283,391,crackers_200g-299g_d4.png,crackers_200g-299g/crackers_200g-299g_d4.png,Y
crackers_200g-299g,59,9,338,391,crackers_200g-299g_d40.png,crackers_200g-299g/crackers_200g-299g_d40.png,N
crackers_200g-299g,42,65,690,327,crackers_200g-299g_d41.png,crackers_200g-299g/crackers_200g-299g_d41.png,Y
crackers_200g-299g,39,67,682,344,crackers_200g-299g_d42.png,crackers_200g-299g/crackers_200g-299g_d42.png,Y
crackers_200g-299g,29,75,676,335,crackers_200g-299g_d43.png,crackers_200g-299g/crackers_200g-299g_d43.png,Y
crackers_200g-299g,43,61,687,334,crackers_200g-299g_d44.png,crackers_200g-299g/crackers_200g-299g_d44.png,Y
crackers_200g-299g,47,67,681,333,crackers_200g-299g_d45.png,crackers_200g-299g/crackers_200g-299g_d45.png,Y
crackers_200g-299g,91,58,300,381,crackers_200g-299g_d5.png,crackers_200g-299g/crackers_200g-299g_d5.png,Y
crackers_200g-299g,55,42,570,349,crackers_200g-299g_d6.png,crackers_200g-299g/crackers_200g-299g_d6.png,Y
crackers_200g-299g,68,33,598,350,crackers_200g-299g_d7.png,crackers_200g-299g/crackers_200g-299g_d7.png,Y
crackers_200g-299g,80,45,578,343,crackers_200g-299g_d8.png,crackers_200g-299g/crackers_200g-299g_d8.png,Y
crackers_200g-299g,72,38,596,336,crackers_200g-299g_d9.png,crackers_200g-299g/crackers_200g-299g_d9.png,Y
crackers_200g-299g,459,46,948,630,crackers_200g-299g_e1.png,crackers_200g-299g/crackers_200g-299g_e1.png,Y
crackers_200g-299g,433,56,746,572,crackers_200g-299g_e10.png,crackers_200g-299g/crackers_200g-299g_e10.png,Y
crackers_200g-299g,419,45,731,591,crackers_200g-299g_e11.png,crackers_200g-299g/crackers_200g-299g_e11.png,Y
crackers_200g-299g,451,48,741,568,crackers_200g-299g_e12.png,crackers_200g-299g/crackers_200g-299g_e12.png,Y
crackers_200g-299g,374,70,707,620,crackers_200g-299g_e13.png,crackers_200g-299g/crackers_200g-299g_e13.png,Y
crackers_200g-299g,394,104,700,582,crackers_200g-299g_e14.png,crackers_200g-299g/crackers_200g-299g_e14.png,Y
crackers_200g-299g,228,130,855,527,crackers_200g-299g_e15.png,crackers_200g-299g/crackers_200g-299g_e15.png,Y
crackers_200g-299g,228,123,879,531,crackers_200g-299g_e16.png,crackers_200g-299g/crackers_200g-299g_e16.png,Y
crackers_200g-299g,197,99,931,548,crackers_200g-299g_e17.png,crackers_200g-299g/crackers_200g-299g_e17.png,Y
crackers_200g-299g,263,68,934,577,crackers_200g-299g_e18.png,crackers_200g-299g/crackers_200g-299g_e18.png,Y
crackers_200g-299g,79,96,911,621,crackers_200g-299g_e19.png,crackers_200g-299g/crackers_200g-299g_e19.png,Y
crackers_200g-299g,231,22,717,631,crackers_200g-299g_e2.png,crackers_200g-299g/crackers_200g-299g_e2.png,Y
crackers_200g-299g,203,173,1009,607,crackers_200g-299g_e20.png,crackers_200g-299g/crackers_200g-299g_e20.png,Y
crackers_200g-299g,408,71,679,495,crackers_200g-299g_e21.png,crackers_200g-299g/crackers_200g-299g_e21.png,Y
crackers_200g-299g,447,71,769,588,crackers_200g-299g_e22.png,crackers_200g-299g/crackers_200g-299g_e22.png,Y
crackers_200g-299g,458,53,752,584,crackers_200g-299g_e23.png,crackers_200g-299g/crackers_200g-299g_e23.png,Y
crackers_200g-299g,285,95,633,631,crackers_200g-299g_e24.png,crackers_200g-299g/crackers_200g-299g_e24.png,Y
crackers_200g-299g,465,676,828,1157,crackers_200g-299g_e25.png,crackers_200g-299g/crackers_200g-299g_e25.png,Y
crackers_200g-299g,75,92,790,385,crackers_200g-299g_e26.png,crackers_200g-299g/crackers_200g-299g_e26.png,Y
crackers_200g-299g,141,187,1002,573,crackers_200g-299g_e27.png,crackers_200g-299g/crackers_200g-299g_e27.png,Y
crackers_200g-299g,158,247,924,594,crackers_200g-299g_e28.png,crackers_200g-299g/crackers_200g-299g_e28.png,Y
crackers_200g-299g,73,136,927,510,crackers_200g-299g_e29.png,crackers_200g-299g/crackers_200g-299g_e29.png,Y
crackers_200g-299g,466,48,959,622,crackers_200g-299g_e3.png,crackers_200g-299g/crackers_200g-299g_e3.png,Y
crackers_200g-299g,162,251,1025,516,crackers_200g-299g_e30.png,crackers_200g-299g/crackers_200g-299g_e30.png,Y
crackers_200g-299g,78,81,1037,553,crackers_200g-299g_e31.png,crackers_200g-299g/crackers_200g-299g_e31.png,N
crackers_200g-299g,200,141,946,508,crackers_200g-299g_e32.png,crackers_200g-299g/crackers_200g-299g_e32.png,N
crackers_200g-299g,141,159,807,506,crackers_200g-299g_e33.png,crackers_200g-299g/crackers_200g-299g_e33.png,N
crackers_200g-299g,56,104,875,545,crackers_200g-299g_e34.png,crackers_200g-299g/crackers_200g-299g_e34.png,N
crackers_200g-299g,92,212,984,572,crackers_200g-299g_e35.png,crackers_200g-299g/crackers_200g-299g_e35.png,N
crackers_200g-299g,159,199,846,500,crackers_200g-299g_e36.png,crackers_200g-299g/crackers_200g-299g_e36.png,N
crackers_200g-299g,180,121,972,462,crackers_200g-299g_e37.png,crackers_200g-299g/crackers_200g-299g_e37.png,N
crackers_200g-299g,162,209,886,545,crackers_200g-299g_e38.png,crackers_200g-299g/crackers_200g-299g_e38.png,N
crackers_200g-299g,61,130,932,581,crackers_200g-299g_e39.png,crackers_200g-299g/crackers_200g-299g_e39.png,N
crackers_200g-299g,317,72,826,610,crackers_200g-299g_e4.png,crackers_200g-299g/crackers_200g-299g_e4.png,Y
crackers_200g-299g,206,262,1009,584,crackers_200g-299g_e40.png,crackers_200g-299g/crackers_200g-299g_e40.png,N
crackers_200g-299g,287,66,723,637,crackers_200g-299g_e41.png,crackers_200g-299g/crackers_200g-299g_e41.png,N
crackers_200g-299g,322,21,781,608,crackers_200g-299g_e42.png,crackers_200g-299g/crackers_200g-299g_e42.png,N
crackers_200g-299g,340,31,763,617,crackers_200g-299g_e43.png,crackers_200g-299g/crackers_200g-299g_e43.png,N
crackers_200g-299g,364,67,774,628,crackers_200g-299g_e44.png,crackers_200g-299g/crackers_200g-299g_e44.png,N
crackers_200g-299g,209,80,651,618,crackers_200g-299g_e45.png,crackers_200g-299g/crackers_200g-299g_e45.png,N
crackers_200g-299g,372,67,795,575,crackers_200g-299g_e46.png,crackers_200g-299g/crackers_200g-299g_e46.png,Y
crackers_200g-299g,355,135,664,592,crackers_200g-299g_e5.png,crackers_200g-299g/crackers_200g-299g_e5.png,Y
crackers_200g-299g,475,77,828,641,crackers_200g-299g_e6.png,crackers_200g-299g/crackers_200g-299g_e6.png,Y
crackers_200g-299g,344,71,650,603,crackers_200g-299g_e7.png,crackers_200g-299g/crackers_200g-299g_e7.png,Y
crackers_200g-299g,459,85,779,622,crackers_200g-299g_e8.png,crackers_200g-299g/crackers_200g-299g_e8.png,Y
crackers_200g-299g,234,85,558,585,crackers_200g-299g_e9.png,crackers_200g-299g/crackers_200g-299g_e9.png,Y
crackers_300g-399g,53,86,265,360,Crackers_300-399g_0311_Halal_1.png,crackers_300g-399g/Crackers_300-399g_0311_Halal_1.png,Y
crackers_300g-399g,69,150,274,360,Crackers_300-399g_0311_Halal_10.png,crackers_300g-399g/Crackers_300-399g_0311_Halal_10.png,Y
crackers_300g-399g,50,71,260,366,Crackers_300-399g_0311_Halal_11.png,crackers_300g-399g/Crackers_300-399g_0311_Halal_11.png,Y
crackers_300g-399g,110,51,286,348,Crackers_300-399g_0311_Halal_12.png,crackers_300g-399g/Crackers_300-399g_0311_Halal_12.png,Y
crackers_300g-399g,78,90,215,355,Crackers_300-399g_0311_Halal_13.png,crackers_300g-399g/Crackers_300-399g_0311_Halal_13.png,Y
crackers_300g-399g,52,102,241,332,Crackers_300-399g_0311_Halal_14.png,crackers_300g-399g/Crackers_300-399g_0311_Halal_14.png,Y
crackers_300g-399g,89,149,253,362,Crackers_300-399g_0311_Halal_15.png,crackers_300g-399g/Crackers_300-399g_0311_Halal_15.png,Y
crackers_300g-399g,96,79,299,366,Crackers_300-399g_0311_Halal_2.png,crackers_300g-399g/Crackers_300-399g_0311_Halal_2.png,Y
crackers_300g-399g,69,27,486,279,Crackers_300-399g_0311_Halal_3.png,crackers_300g-399g/Crackers_300-399g_0311_Halal_3.png,Y
crackers_300g-399g,55,82,261,244,Crackers_300-399g_0311_Halal_4.png,crackers_300g-399g/Crackers_300-399g_0311_Halal_4.png,Y
crackers_300g-399g,58,60,252,295,Crackers_300-399g_0311_Halal_5.png,crackers_300g-399g/Crackers_300-399g_0311_Halal_5.png,Y
crackers_300g-399g,46,61,248,334,Crackers_300-399g_0311_Halal_6.png,crackers_300g-399g/Crackers_300-399g_0311_Halal_6.png,Y
crackers_300g-399g,114,56,299,339,Crackers_300-399g_0311_Halal_7.png,crackers_300g-399g/Crackers_300-399g_0311_Halal_7.png,Y
crackers_300g-399g,56,75,221,365,Crackers_300-399g_0311_Halal_8.png,crackers_300g-399g/Crackers_300-399g_0311_Halal_8.png,Y
crackers_300g-399g,77,102,260,302,Crackers_300-399g_0311_Halal_9.png,crackers_300g-399g/Crackers_300-399g_0311_Halal_9.png,Y
crackers_300g-399g,30,174,290,248,Crackers_300-399g_0311_NonHalal_1.png,crackers_300g-399g/Crackers_300-399g_0311_NonHalal_1.png,N
crackers_300g-399g,19,302,291,376,Crackers_300-399g_0311_NonHalal_10.png,crackers_300g-399g/Crackers_300-399g_0311_NonHalal_10.png,N
crackers_300g-399g,36,195,289,267,Crackers_300-399g_0311_NonHalal_11.png,crackers_300g-399g/Crackers_300-399g_0311_NonHalal_11.png,N
crackers_300g-399g,71,197,276,269,Crackers_300-399g_0311_NonHalal_12.png,crackers_300g-399g/Crackers_300-399g_0311_NonHalal_12.png,N
crackers_300g-399g,37,167,232,254,Crackers_300-399g_0311_NonHalal_13.png,crackers_300g-399g/Crackers_300-399g_0311_NonHalal_13.png,N
crackers_300g-399g,37,146,269,224,Crackers_300-399g_0311_NonHalal_14.png,crackers_300g-399g/Crackers_300-399g_0311_NonHalal_14.png,N
crackers_300g-399g,32,271,278,334,Crackers_300-399g_0311_NonHalal_15.png,crackers_300g-399g/Crackers_300-399g_0311_NonHalal_15.png,N
crackers_300g-399g,42,130,278,201,Crackers_300-399g_0311_NonHalal_2.png,crackers_300g-399g/Crackers_300-399g_0311_NonHalal_2.png,N
crackers_300g-399g,43,168,248,238,Crackers_300-399g_0311_NonHalal_3.png,crackers_300g-399g/Crackers_300-399g_0311_NonHalal_3.png,N
crackers_300g-399g,28,124,296,218,Crackers_300-399g_0311_NonHalal_4.png,crackers_300g-399g/Crackers_300-399g_0311_NonHalal_4.png,N
crackers_300g-399g,14,248,294,322,Crackers_300-399g_0311_NonHalal_5.png,crackers_300g-399g/Crackers_300-399g_0311_NonHalal_5.png,N
crackers_300g-399g,28,195,291,277,Crackers_300-399g_0311_NonHalal_6.png,crackers_300g-399g/Crackers_300-399g_0311_NonHalal_6.png,N
crackers_300g-399g,47,206,279,290,Crackers_300-399g_0311_NonHalal_7.png,crackers_300g-399g/Crackers_300-399g_0311_NonHalal_7.png,N
crackers_300g-399g,13,157,264,279,Crackers_300-399g_0311_NonHalal_8.png,crackers_300g-399g/Crackers_300-399g_0311_NonHalal_8.png,N
crackers_300g-399g,38,133,277,204,Crackers_300-399g_0311_NonHalal_9.png,crackers_300g-399g/Crackers_300-399g_0311_NonHalal_9.png,N
crackers_300g-399g,85,92,745,977,crackers_300g-399g_40.png,crackers_300g-399g/crackers_300g-399g_40.png,Y
crackers_300g-399g,138,132,738,980,crackers_300g-399g_41.png,crackers_300g-399g/crackers_300g-399g_41.png,Y
crackers_300g-399g,130,99,747,969,crackers_300g-399g_42.png,crackers_300g-399g/crackers_300g-399g_42.png,Y
crackers_300g-399g,103,96,722,962,crackers_300g-399g_43.png,crackers_300g-399g/crackers_300g-399g_43.png,Y
crackers_300g-399g,76,76,691,946,crackers_300g-399g_44.png,crackers_300g-399g/crackers_300g-399g_44.png,Y
crackers_300g-399g,101,97,718,968,crackers_300g-399g_45.png,crackers_300g-399g/crackers_300g-399g_45.png,Y
crackers_300g-399g,112,68,738,936,crackers_300g-399g_46.png,crackers_300g-399g/crackers_300g-399g_46.png,Y
crackers_300g-399g,112,94,736,956,crackers_300g-399g_47.png,crackers_300g-399g/crackers_300g-399g_47.png,Y
crackers_300g-399g,133,99,758,969,crackers_300g-399g_48.png,crackers_300g-399g/crackers_300g-399g_48.png,Y
crackers_300g-399g,140,119,756,966,crackers_300g-399g_49.png,crackers_300g-399g/crackers_300g-399g_49.png,Y
crackers_300g-399g,132,88,755,993,crackers_300g-399g_70.png,crackers_300g-399g/crackers_300g-399g_70.png,Y
crackers_300g-399g,142,103,775,1003,crackers_300g-399g_71.png,crackers_300g-399g/crackers_300g-399g_71.png,Y
crackers_300g-399g,137,136,746,992,crackers_300g-399g_72.png,crackers_300g-399g/crackers_300g-399g_72.png,Y
crackers_300g-399g,137,112,754,980,crackers_300g-399g_73.png,crackers_300g-399g/crackers_300g-399g_73.png,Y
crackers_300g-399g,125,122,723,969,crackers_300g-399g_74.png,crackers_300g-399g/crackers_300g-399g_74.png,Y
crackers_300g-399g,155,149,757,1011,crackers_300g-399g_75.png,crackers_300g-399g/crackers_300g-399g_75.png,Y
crackers_300g-399g,136,150,734,989,crackers_300g-399g_76.png,crackers_300g-399g/crackers_300g-399g_76.png,Y
crackers_300g-399g,117,135,723,988,crackers_300g-399g_77.png,crackers_300g-399g/crackers_300g-399g_77.png,Y
crackers_300g-399g,105,128,690,933,crackers_300g-399g_78.png,crackers_300g-399g/crackers_300g-399g_78.png,Y
crackers_300g-399g,115,188,704,991,crackers_300g-399g_79.png,crackers_300g-399g/crackers_300g-399g_79.png,Y
crackers_300g-399g,77,201,1454,571,crackers_300g-399g_a1.png,crackers_300g-399g/crackers_300g-399g_a1.png,N
crackers_300g-399g,203,209,1395,554,crackers_300g-399g_a10.png,crackers_300g-399g/crackers_300g-399g_a10.png,N
crackers_300g-399g,174,229,1395,576,crackers_300g-399g_a11.png,crackers_300g-399g/crackers_300g-399g_a11.png,N
crackers_300g-399g,222,191,1424,533,crackers_300g-399g_a12.png,crackers_300g-399g/crackers_300g-399g_a12.png,N
crackers_300g-399g,176,230,1365,537,crackers_300g-399g_a13.png,crackers_300g-399g/crackers_300g-399g_a13.png,N
crackers_300g-399g,172,226,1364,537,crackers_300g-399g_a14.png,crackers_300g-399g/crackers_300g-399g_a14.png,N
crackers_300g-399g,172,236,1406,551,crackers_300g-399g_a15.png,crackers_300g-399g/crackers_300g-399g_a15.png,N
crackers_300g-399g,201,209,1430,534,crackers_300g-399g_a16.png,crackers_300g-399g/crackers_300g-399g_a16.png,N
crackers_300g-399g,248,190,1473,550,crackers_300g-399g_a17.png,crackers_300g-399g/crackers_300g-399g_a17.png,N
crackers_300g-399g,140,262,1522,639,crackers_300g-399g_a18.png,crackers_300g-399g/crackers_300g-399g_a18.png,N
crackers_300g-399g,159,262,1361,575,crackers_300g-399g_a19.png,crackers_300g-399g/crackers_300g-399g_a19.png,N
crackers_300g-399g,89,299,1465,652,crackers_300g-399g_a2.png,crackers_300g-399g/crackers_300g-399g_a2.png,N
crackers_300g-399g,78,278,1484,660,crackers_300g-399g_a3.png,crackers_300g-399g/crackers_300g-399g_a3.png,N
crackers_300g-399g,121,84,704,1011,crackers_300g-399g_a4.png,crackers_300g-399g/crackers_300g-399g_a4.png,Y
crackers_300g-399g,80,289,1373,622,crackers_300g-399g_a5.png,crackers_300g-399g/crackers_300g-399g_a5.png,N
crackers_300g-399g,88,234,1492,600,crackers_300g-399g_a6.png,crackers_300g-399g/crackers_300g-399g_a6.png,N
crackers_300g-399g,111,89,671,950,crackers_300g-399g_a7.png,crackers_300g-399g/crackers_300g-399g_a7.png,Y
crackers_300g-399g,153,136,648,963,crackers_300g-399g_a8.png,crackers_300g-399g/crackers_300g-399g_a8.png,Y
crackers_300g-399g,129,85,736,1036,crackers_300g-399g_a9.png,crackers_300g-399g/crackers_300g-399g_a9.png,Y
crackers_300g-399g,33,340,872,559,crackers_300g-399g_b1.png,crackers_300g-399g/crackers_300g-399g_b1.png,N
crackers_300g-399g,143,139,752,1093,crackers_300g-399g_b2.png,crackers_300g-399g/crackers_300g-399g_b2.png,Y
crackers_300g-399g,53,320,862,547,crackers_300g-399g_b3.png,crackers_300g-399g/crackers_300g-399g_b3.png,N
crackers_300g-399g,57,365,845,586,crackers_300g-399g_b4.png,crackers_300g-399g/crackers_300g-399g_b4.png,N
crackers_300g-399g,309,21,632,527,crackers_300g-399g_c1.png,crackers_300g-399g/crackers_300g-399g_c1.png,Y
crackers_300g-399g,218,5,528,423,crackers_300g-399g_c2.png,crackers_300g-399g/crackers_300g-399g_c2.png,Y
crackers_300g-399g,213,26,506,426,crackers_300g-399g_d1.png,crackers_300g-399g/crackers_300g-399g_d1.png,Y
crackers_300g-399g,319,75,640,542,crackers_300g-399g_d10.png,crackers_300g-399g/crackers_300g-399g_d10.png,Y
crackers_300g-399g,238,64,572,537,crackers_300g-399g_d11.png,crackers_300g-399g/crackers_300g-399g_d11.png,Y
crackers_300g-399g,251,58,586,540,crackers_300g-399g_d12.png,crackers_300g-399g/crackers_300g-399g_d12.png,Y
crackers_300g-399g,200,57,542,543,crackers_300g-399g_d13.png,crackers_300g-399g/crackers_300g-399g_d13.png,Y
crackers_300g-399g,222,83,560,551,crackers_300g-399g_d14.png,crackers_300g-399g/crackers_300g-399g_d14.png,Y
crackers_300g-399g,243,72,588,535,crackers_300g-399g_d15.png,crackers_300g-399g/crackers_300g-399g_d15.png,Y
crackers_300g-399g,57,93,978,351,crackers_300g-399g_d16.png,crackers_300g-399g/crackers_300g-399g_d16.png,N
crackers_300g-399g,55,75,965,343,crackers_300g-399g_d17.png,crackers_300g-399g/crackers_300g-399g_d17.png,N
crackers_300g-399g,77,97,946,358,crackers_300g-399g_d18.png,crackers_300g-399g/crackers_300g-399g_d18.png,N
crackers_300g-399g,64,76,970,330,crackers_300g-399g_d19.png,crackers_300g-399g/crackers_300g-399g_d19.png,N
crackers_300g-399g,158,45,455,438,crackers_300g-399g_d2.png,crackers_300g-399g/crackers_300g-399g_d2.png,Y
crackers_300g-399g,69,92,966,342,crackers_300g-399g_d20.png,crackers_300g-399g/crackers_300g-399g_d20.png,N
crackers_300g-399g,99,149,901,394,crackers_300g-399g_d21.png,crackers_300g-399g/crackers_300g-399g_d21.png,N
crackers_300g-399g,64,90,896,334,crackers_300g-399g_d22.png,crackers_300g-399g/crackers_300g-399g_d22.png,N
crackers_300g-399g,102,114,927,367,crackers_300g-399g_d23.png,crackers_300g-399g/crackers_300g-399g_d23.png,N
